"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"412","Üksikvanem","Ennustatud 2020",0,28.38,2020,614
"413","Lasteta paar","Tegelik 2020",0.26,9.21,2020,614
"414","Lasteta paar","Ennustatud 2020",0.26,9.21,2020,614
"415","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,614
"416","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,614
"417","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,614
"418","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,614
"419","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,614
"420","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,614
"421","Üksik mees","Tegelik 2020",5.47,32.99,2020,615
"422","Üksik mees","Ennustatud 2020",5.47,32.99,2020,615
"423","Üksik naine","Tegelik 2020",1.35,21.29,2020,615
"424","Üksik naine","Ennustatud 2020",1.35,21.29,2020,615
"425","Üksikvanem","Tegelik 2020",0,29.34,2020,615
"426","Üksikvanem","Ennustatud 2020",0,28.38,2020,615
"427","Lasteta paar","Tegelik 2020",0.26,9.21,2020,615
"428","Lasteta paar","Ennustatud 2020",0.26,9.21,2020,615
"429","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,615
"430","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,615
"431","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,615
"432","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,615
"433","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,615
"434","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,615
"435","Üksik mees","Tegelik 2020",5.47,32.99,2020,616
"436","Üksik mees","Ennustatud 2020",5.47,32.99,2020,616
"437","Üksik naine","Tegelik 2020",1.35,21.29,2020,616
"438","Üksik naine","Ennustatud 2020",1.35,21.29,2020,616
"439","Üksikvanem","Tegelik 2020",0,29.34,2020,616
"440","Üksikvanem","Ennustatud 2020",0,28.38,2020,616
"441","Lasteta paar","Tegelik 2020",0.26,9.21,2020,616
"442","Lasteta paar","Ennustatud 2020",0.26,9.21,2020,616
"443","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,616
"444","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,616
"445","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,616
"446","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,616
"447","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,616
"448","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,616
"449","Üksik mees","Tegelik 2020",5.47,32.99,2020,617
"450","Üksik mees","Ennustatud 2020",5.47,32.99,2020,617
"451","Üksik naine","Tegelik 2020",1.35,21.29,2020,617
"452","Üksik naine","Ennustatud 2020",1.35,21.29,2020,617
"453","Üksikvanem","Tegelik 2020",0,29.34,2020,617
"454","Üksikvanem","Ennustatud 2020",0,28.38,2020,617
"455","Lasteta paar","Tegelik 2020",0.26,9.21,2020,617
"456","Lasteta paar","Ennustatud 2020",0.26,9.21,2020,617
"457","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,617
"458","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,617
"459","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,617
"460","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,617
"461","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,617
"462","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,617
"463","Üksik mees","Tegelik 2020",5.47,32.99,2020,618
"464","Üksik mees","Ennustatud 2020",5.47,32.99,2020,618
"465","Üksik naine","Tegelik 2020",1.35,21.29,2020,618
"466","Üksik naine","Ennustatud 2020",1.35,21.29,2020,618
"467","Üksikvanem","Tegelik 2020",0,29.34,2020,618
"468","Üksikvanem","Ennustatud 2020",0,28.38,2020,618
"469","Lasteta paar","Tegelik 2020",0.26,9.21,2020,618
"470","Lasteta paar","Ennustatud 2020",0.26,9.21,2020,618
"471","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,618
"472","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,618
"473","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,618
"474","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,618
"475","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,618
"476","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,618
"477","Üksik mees","Tegelik 2020",5.47,32.99,2020,619
"478","Üksik mees","Ennustatud 2020",5.47,32.99,2020,619
"479","Üksik naine","Tegelik 2020",1.35,21.29,2020,619
"480","Üksik naine","Ennustatud 2020",1.35,21.29,2020,619
"481","Üksikvanem","Tegelik 2020",0,29.34,2020,619
"482","Üksikvanem","Ennustatud 2020",0,28.38,2020,619
"483","Lasteta paar","Tegelik 2020",0.26,9.21,2020,619
"484","Lasteta paar","Ennustatud 2020",0.26,9.21,2020,619
"485","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,619
"486","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,619
"487","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,619
"488","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,619
"489","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,619
"490","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,619
"491","Üksik mees","Tegelik 2020",5.47,32.99,2020,620
"492","Üksik mees","Ennustatud 2020",5.47,32.99,2020,620
"493","Üksik naine","Tegelik 2020",1.35,21.29,2020,620
"494","Üksik naine","Ennustatud 2020",1.35,21.29,2020,620
"495","Üksikvanem","Tegelik 2020",0,29.34,2020,620
"496","Üksikvanem","Ennustatud 2020",0,28.38,2020,620
"497","Lasteta paar","Tegelik 2020",0.26,9.21,2020,620
"498","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,620
"499","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,620
"500","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,620
"501","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,620
"502","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,620
"503","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,620
"504","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,620
"505","Üksik mees","Tegelik 2020",5.47,32.99,2020,621
"506","Üksik mees","Ennustatud 2020",5.47,32.99,2020,621
"507","Üksik naine","Tegelik 2020",1.35,21.29,2020,621
"508","Üksik naine","Ennustatud 2020",1.35,21.29,2020,621
"509","Üksikvanem","Tegelik 2020",0,29.34,2020,621
"510","Üksikvanem","Ennustatud 2020",0,28.38,2020,621
"511","Lasteta paar","Tegelik 2020",0.26,9.21,2020,621
"512","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,621
"513","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,621
"514","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,621
"515","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,621
"516","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,621
"517","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,621
"518","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,621
"519","Üksik mees","Tegelik 2020",5.47,32.99,2020,622
"520","Üksik mees","Ennustatud 2020",5.47,32.99,2020,622
"521","Üksik naine","Tegelik 2020",1.35,21.29,2020,622
"522","Üksik naine","Ennustatud 2020",1.35,21.29,2020,622
"523","Üksikvanem","Tegelik 2020",0,29.34,2020,622
"524","Üksikvanem","Ennustatud 2020",0,28.38,2020,622
"525","Lasteta paar","Tegelik 2020",0.26,9.21,2020,622
"526","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,622
"527","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,622
"528","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,622
"529","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,622
"530","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,622
"531","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,622
"532","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,622
"533","Üksik mees","Tegelik 2020",5.47,32.99,2020,623
"534","Üksik mees","Ennustatud 2020",5.47,32.99,2020,623
"535","Üksik naine","Tegelik 2020",1.35,21.29,2020,623
"536","Üksik naine","Ennustatud 2020",1.35,21.29,2020,623
"537","Üksikvanem","Tegelik 2020",0,29.34,2020,623
"538","Üksikvanem","Ennustatud 2020",0,28.38,2020,623
"539","Lasteta paar","Tegelik 2020",0.26,9.21,2020,623
"540","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,623
"541","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,623
"542","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,623
"543","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,623
"544","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,623
"545","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,623
"546","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,623
"547","Üksik mees","Tegelik 2020",5.47,32.99,2020,624
"548","Üksik mees","Ennustatud 2020",5.47,32.99,2020,624
"549","Üksik naine","Tegelik 2020",1.35,21.29,2020,624
"550","Üksik naine","Ennustatud 2020",1.35,21.29,2020,624
"551","Üksikvanem","Tegelik 2020",0,29.34,2020,624
"552","Üksikvanem","Ennustatud 2020",0,28.38,2020,624
"553","Lasteta paar","Tegelik 2020",0.26,9.21,2020,624
"554","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,624
"555","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,624
"556","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,624
"557","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,624
"558","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,624
"559","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,624
"560","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,624
"561","Üksik mees","Tegelik 2020",5.47,32.99,2020,625
"562","Üksik mees","Ennustatud 2020",5.47,32.99,2020,625
"563","Üksik naine","Tegelik 2020",1.35,21.29,2020,625
"564","Üksik naine","Ennustatud 2020",1.35,21.29,2020,625
"565","Üksikvanem","Tegelik 2020",0,29.34,2020,625
"566","Üksikvanem","Ennustatud 2020",0,28.38,2020,625
"567","Lasteta paar","Tegelik 2020",0.26,9.21,2020,625
"568","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,625
"569","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,625
"570","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,625
"571","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,625
"572","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,625
"573","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,625
"574","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,625
"575","Üksik mees","Tegelik 2020",5.47,32.99,2020,626
"576","Üksik mees","Ennustatud 2020",5.47,32.99,2020,626
"577","Üksik naine","Tegelik 2020",1.35,21.29,2020,626
"578","Üksik naine","Ennustatud 2020",1.35,21.29,2020,626
"579","Üksikvanem","Tegelik 2020",0,29.34,2020,626
"580","Üksikvanem","Ennustatud 2020",0,28.38,2020,626
"581","Lasteta paar","Tegelik 2020",0.26,9.21,2020,626
"582","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,626
"583","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,626
"584","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,626
"585","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,626
"586","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,626
"587","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,626
"588","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,626
"589","Üksik mees","Tegelik 2020",5.47,32.99,2020,627
"590","Üksik mees","Ennustatud 2020",5.47,32.99,2020,627
"591","Üksik naine","Tegelik 2020",1.35,21.29,2020,627
"592","Üksik naine","Ennustatud 2020",1.35,21.29,2020,627
"593","Üksikvanem","Tegelik 2020",0,29.34,2020,627
"594","Üksikvanem","Ennustatud 2020",0,28.38,2020,627
"595","Lasteta paar","Tegelik 2020",0.26,9.21,2020,627
"596","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,627
"597","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,627
"598","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,627
"599","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,627
"600","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,627
"601","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,627
"602","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,627
"603","Üksik mees","Tegelik 2020",5.47,32.99,2020,628
"604","Üksik mees","Ennustatud 2020",5.47,32.99,2020,628
"605","Üksik naine","Tegelik 2020",1.35,21.29,2020,628
"606","Üksik naine","Ennustatud 2020",1.35,21.29,2020,628
"607","Üksikvanem","Tegelik 2020",0,29.34,2020,628
"608","Üksikvanem","Ennustatud 2020",0,28.38,2020,628
"609","Lasteta paar","Tegelik 2020",0.26,9.21,2020,628
"610","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,628
"611","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,628
"612","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,628
"613","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,628
"614","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,628
"615","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,628
"616","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,628
"617","Üksik mees","Tegelik 2020",5.47,32.99,2020,629
"618","Üksik mees","Ennustatud 2020",5.47,32.99,2020,629
"619","Üksik naine","Tegelik 2020",1.35,21.29,2020,629
"620","Üksik naine","Ennustatud 2020",1.35,21.29,2020,629
"621","Üksikvanem","Tegelik 2020",0,29.34,2020,629
"622","Üksikvanem","Ennustatud 2020",0,28.38,2020,629
"623","Lasteta paar","Tegelik 2020",0.26,9.21,2020,629
"624","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,629
"625","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,629
"626","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,629
"627","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,629
"628","Kahe lapsega paar","Ennustatud 2020",0,9.65,2020,629
"629","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,629
"630","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,629
"631","Üksik mees","Tegelik 2020",5.47,32.99,2020,630
"632","Üksik mees","Ennustatud 2020",5.47,32.99,2020,630
"633","Üksik naine","Tegelik 2020",1.35,21.29,2020,630
"634","Üksik naine","Ennustatud 2020",1.35,21.29,2020,630
"635","Üksikvanem","Tegelik 2020",0,29.34,2020,630
"636","Üksikvanem","Ennustatud 2020",0,28.38,2020,630
"637","Lasteta paar","Tegelik 2020",0.26,9.21,2020,630
"638","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,630
"639","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,630
"640","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,630
"641","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,630
"642","Kahe lapsega paar","Ennustatud 2020",0,9.77,2020,630
"643","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,630
"644","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,630
"645","Üksik mees","Tegelik 2020",5.47,32.99,2020,631
"646","Üksik mees","Ennustatud 2020",5.47,32.99,2020,631
"647","Üksik naine","Tegelik 2020",1.35,21.29,2020,631
"648","Üksik naine","Ennustatud 2020",1.35,21.29,2020,631
"649","Üksikvanem","Tegelik 2020",0,29.34,2020,631
"650","Üksikvanem","Ennustatud 2020",0,28.38,2020,631
"651","Lasteta paar","Tegelik 2020",0.26,9.21,2020,631
"652","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,631
"653","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,631
"654","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,631
"655","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,631
"656","Kahe lapsega paar","Ennustatud 2020",0,9.77,2020,631
"657","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,631
"658","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,631
"659","Üksik mees","Tegelik 2020",5.47,32.99,2020,632
"660","Üksik mees","Ennustatud 2020",5.47,32.99,2020,632
"661","Üksik naine","Tegelik 2020",1.35,21.29,2020,632
"662","Üksik naine","Ennustatud 2020",1.35,21.29,2020,632
"663","Üksikvanem","Tegelik 2020",0,29.34,2020,632
"664","Üksikvanem","Ennustatud 2020",0,28.38,2020,632
"665","Lasteta paar","Tegelik 2020",0.26,9.21,2020,632
"666","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,632
"667","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,632
"668","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,632
"669","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,632
"670","Kahe lapsega paar","Ennustatud 2020",0,9.77,2020,632
"671","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,632
"672","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,632
"673","Üksik mees","Tegelik 2020",5.47,32.99,2020,633
"674","Üksik mees","Ennustatud 2020",5.47,32.99,2020,633
"675","Üksik naine","Tegelik 2020",1.35,21.29,2020,633
"676","Üksik naine","Ennustatud 2020",1.35,21.29,2020,633
"677","Üksikvanem","Tegelik 2020",0,29.34,2020,633
"678","Üksikvanem","Ennustatud 2020",0,28.2,2020,633
"679","Lasteta paar","Tegelik 2020",0.26,9.21,2020,633
"680","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,633
"681","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,633
"682","Ühe lapsega paar","Ennustatud 2020",0,7.3,2020,633
"683","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,633
"684","Kahe lapsega paar","Ennustatud 2020",0,9.77,2020,633
"685","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,633
"686","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,633
"687","Üksik mees","Tegelik 2020",5.47,32.99,2020,634
"688","Üksik mees","Ennustatud 2020",5.47,32.99,2020,634
"689","Üksik naine","Tegelik 2020",1.35,21.29,2020,634
"690","Üksik naine","Ennustatud 2020",1.35,21.29,2020,634
"691","Üksikvanem","Tegelik 2020",0,29.34,2020,634
"692","Üksikvanem","Ennustatud 2020",0,28.2,2020,634
"693","Lasteta paar","Tegelik 2020",0.26,9.21,2020,634
"694","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,634
"695","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,634
"696","Ühe lapsega paar","Ennustatud 2020",0,7.22,2020,634
"697","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,634
"698","Kahe lapsega paar","Ennustatud 2020",0,9.77,2020,634
"699","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,634
"700","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,634
"701","Üksik mees","Tegelik 2020",5.47,32.99,2020,635
"702","Üksik mees","Ennustatud 2020",5.47,32.99,2020,635
"703","Üksik naine","Tegelik 2020",1.35,21.29,2020,635
"704","Üksik naine","Ennustatud 2020",1.35,21.29,2020,635
"705","Üksikvanem","Tegelik 2020",0,29.34,2020,635
"706","Üksikvanem","Ennustatud 2020",0,28.2,2020,635
"707","Lasteta paar","Tegelik 2020",0.26,9.21,2020,635
"708","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,635
"709","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,635
"710","Ühe lapsega paar","Ennustatud 2020",0,7.22,2020,635
"711","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,635
"712","Kahe lapsega paar","Ennustatud 2020",0,9.77,2020,635
"713","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,635
"714","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,635
"715","Üksik mees","Tegelik 2020",5.47,32.99,2020,636
"716","Üksik mees","Ennustatud 2020",5.47,32.99,2020,636
"717","Üksik naine","Tegelik 2020",1.35,21.29,2020,636
"718","Üksik naine","Ennustatud 2020",1.35,21.29,2020,636
"719","Üksikvanem","Tegelik 2020",0,29.34,2020,636
"720","Üksikvanem","Ennustatud 2020",0,28.2,2020,636
"721","Lasteta paar","Tegelik 2020",0.26,9.21,2020,636
"722","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,636
"723","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,636
"724","Ühe lapsega paar","Ennustatud 2020",0,7.22,2020,636
"725","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,636
"726","Kahe lapsega paar","Ennustatud 2020",0,9.77,2020,636
"727","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,636
"728","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,636
"729","Üksik mees","Tegelik 2020",5.47,32.99,2020,637
"730","Üksik mees","Ennustatud 2020",5.47,32.99,2020,637
"731","Üksik naine","Tegelik 2020",1.35,21.29,2020,637
"732","Üksik naine","Ennustatud 2020",1.35,21.29,2020,637
"733","Üksikvanem","Tegelik 2020",0,29.34,2020,637
"734","Üksikvanem","Ennustatud 2020",0,28.2,2020,637
"735","Lasteta paar","Tegelik 2020",0.26,9.21,2020,637
"736","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,637
"737","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,637
"738","Ühe lapsega paar","Ennustatud 2020",0,7.22,2020,637
"739","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,637
"740","Kahe lapsega paar","Ennustatud 2020",0,9.77,2020,637
"741","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,637
"742","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,637
"743","Üksik mees","Tegelik 2020",5.47,32.99,2020,638
"744","Üksik mees","Ennustatud 2020",5.47,32.99,2020,638
"745","Üksik naine","Tegelik 2020",1.35,21.29,2020,638
"746","Üksik naine","Ennustatud 2020",1.35,21.29,2020,638
"747","Üksikvanem","Tegelik 2020",0,29.34,2020,638
"748","Üksikvanem","Ennustatud 2020",0,28.2,2020,638
"749","Lasteta paar","Tegelik 2020",0.26,9.21,2020,638
"750","Lasteta paar","Ennustatud 2020",0.26,9.04,2020,638
"751","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,638
"752","Ühe lapsega paar","Ennustatud 2020",0,7.22,2020,638
"753","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,638
"754","Kahe lapsega paar","Ennustatud 2020",0,9.77,2020,638
"755","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,638
"756","Kolme ja enama lapsega paar","Ennustatud 2020",0,7.99,2020,638
"757","Üksik mees","Tegelik 2020",5.47,32.99,2020,639
"758","Üksik mees","Ennustatud 2020",5.47,32.99,2020,639
"759","Üksik naine","Tegelik 2020",1.35,21.29,2020,639
