"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"21409","Üksik naine","Tegelik 2018",2.16,22.68,2018,2030
"21410","Üksik naine","Ennustatud 2018",2.16,26.49,2018,2030
"21411","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2030
"21412","Üksikvanem","Ennustatud 2018",0.19,28.44,2018,2030
"21413","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2030
"21414","Lasteta paar","Ennustatud 2018",0.63,12,2018,2030
"21415","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2030
"21416","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2030
"21417","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2030
"21418","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2030
"21419","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2030
"21420","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2030
"21421","Üksik mees","Tegelik 2018",6.42,33.62,2018,2031
"21422","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2031
"21423","Üksik naine","Tegelik 2018",2.16,22.68,2018,2031
"21424","Üksik naine","Ennustatud 2018",2.16,26.49,2018,2031
"21425","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2031
"21426","Üksikvanem","Ennustatud 2018",0.19,28.44,2018,2031
"21427","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2031
"21428","Lasteta paar","Ennustatud 2018",0.63,12,2018,2031
"21429","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2031
"21430","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2031
"21431","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2031
"21432","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2031
"21433","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2031
"21434","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2031
"21435","Üksik mees","Tegelik 2018",6.42,33.62,2018,2032
"21436","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2032
"21437","Üksik naine","Tegelik 2018",2.16,22.68,2018,2032
"21438","Üksik naine","Ennustatud 2018",2.16,26.49,2018,2032
"21439","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2032
"21440","Üksikvanem","Ennustatud 2018",0.19,28.44,2018,2032
"21441","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2032
"21442","Lasteta paar","Ennustatud 2018",0.63,12,2018,2032
"21443","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2032
"21444","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2032
"21445","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2032
"21446","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2032
"21447","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2032
"21448","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2032
"21449","Üksik mees","Tegelik 2018",6.42,33.62,2018,2033
"21450","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2033
"21451","Üksik naine","Tegelik 2018",2.16,22.68,2018,2033
"21452","Üksik naine","Ennustatud 2018",2.16,26.49,2018,2033
"21453","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2033
"21454","Üksikvanem","Ennustatud 2018",0.19,28.44,2018,2033
"21455","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2033
"21456","Lasteta paar","Ennustatud 2018",0.63,12,2018,2033
"21457","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2033
"21458","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2033
"21459","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2033
"21460","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2033
"21461","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2033
"21462","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2033
"21463","Üksik mees","Tegelik 2018",6.42,33.62,2018,2034
"21464","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2034
"21465","Üksik naine","Tegelik 2018",2.16,22.68,2018,2034
"21466","Üksik naine","Ennustatud 2018",2.16,26.49,2018,2034
"21467","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2034
"21468","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2034
"21469","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2034
"21470","Lasteta paar","Ennustatud 2018",0.63,12,2018,2034
"21471","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2034
"21472","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2034
"21473","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2034
"21474","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2034
"21475","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2034
"21476","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2034
"21477","Üksik mees","Tegelik 2018",6.42,33.62,2018,2035
"21478","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2035
"21479","Üksik naine","Tegelik 2018",2.16,22.68,2018,2035
"21480","Üksik naine","Ennustatud 2018",2.16,26.49,2018,2035
"21481","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2035
"21482","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2035
"21483","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2035
"21484","Lasteta paar","Ennustatud 2018",0.63,12,2018,2035
"21485","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2035
"21486","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2035
"21487","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2035
"21488","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2035
"21489","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2035
"21490","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2035
"21491","Üksik mees","Tegelik 2018",6.42,33.62,2018,2036
"21492","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2036
"21493","Üksik naine","Tegelik 2018",2.16,22.68,2018,2036
"21494","Üksik naine","Ennustatud 2018",2.16,26.49,2018,2036
"21495","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2036
"21496","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2036
"21497","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2036
"21498","Lasteta paar","Ennustatud 2018",0.63,12,2018,2036
"21499","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2036
"21500","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2036
"21501","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2036
"21502","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2036
"21503","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2036
"21504","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2036
"21505","Üksik mees","Tegelik 2018",6.42,33.62,2018,2037
"21506","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2037
"21507","Üksik naine","Tegelik 2018",2.16,22.68,2018,2037
"21508","Üksik naine","Ennustatud 2018",2.16,26.49,2018,2037
"21509","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2037
"21510","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2037
"21511","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2037
"21512","Lasteta paar","Ennustatud 2018",0.63,12,2018,2037
"21513","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2037
"21514","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2037
"21515","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2037
"21516","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2037
"21517","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2037
"21518","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2037
"21519","Üksik mees","Tegelik 2018",6.42,33.62,2018,2038
"21520","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2038
"21521","Üksik naine","Tegelik 2018",2.16,22.68,2018,2038
"21522","Üksik naine","Ennustatud 2018",2.16,26.49,2018,2038
"21523","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2038
"21524","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2038
"21525","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2038
"21526","Lasteta paar","Ennustatud 2018",0.63,12,2018,2038
"21527","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2038
"21528","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2038
"21529","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2038
"21530","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2038
"21531","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2038
"21532","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2038
"21533","Üksik mees","Tegelik 2018",6.42,33.62,2018,2039
"21534","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2039
"21535","Üksik naine","Tegelik 2018",2.16,22.68,2018,2039
"21536","Üksik naine","Ennustatud 2018",2.16,26.49,2018,2039
"21537","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2039
"21538","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2039
"21539","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2039
"21540","Lasteta paar","Ennustatud 2018",0.63,12,2018,2039
"21541","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2039
"21542","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2039
"21543","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2039
"21544","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2039
"21545","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2039
"21546","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2039
"21547","Üksik mees","Tegelik 2018",6.42,33.62,2018,2040
"21548","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2040
"21549","Üksik naine","Tegelik 2018",2.16,22.68,2018,2040
"21550","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2040
"21551","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2040
"21552","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2040
"21553","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2040
"21554","Lasteta paar","Ennustatud 2018",0.63,12,2018,2040
"21555","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2040
"21556","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2040
"21557","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2040
"21558","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2040
"21559","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2040
"21560","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2040
"21561","Üksik mees","Tegelik 2018",6.42,33.62,2018,2041
"21562","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2041
"21563","Üksik naine","Tegelik 2018",2.16,22.68,2018,2041
"21564","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2041
"21565","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2041
"21566","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2041
"21567","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2041
"21568","Lasteta paar","Ennustatud 2018",0.63,12,2018,2041
"21569","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2041
"21570","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2041
"21571","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2041
"21572","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2041
"21573","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2041
"21574","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2041
"21575","Üksik mees","Tegelik 2018",6.42,33.62,2018,2042
"21576","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2042
"21577","Üksik naine","Tegelik 2018",2.16,22.68,2018,2042
"21578","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2042
"21579","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2042
"21580","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2042
"21581","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2042
"21582","Lasteta paar","Ennustatud 2018",0.63,12,2018,2042
"21583","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2042
"21584","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2042
"21585","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2042
"21586","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2042
"21587","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2042
"21588","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2042
"21589","Üksik mees","Tegelik 2018",6.42,33.62,2018,2043
"21590","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2043
"21591","Üksik naine","Tegelik 2018",2.16,22.68,2018,2043
"21592","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2043
"21593","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2043
"21594","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2043
"21595","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2043
"21596","Lasteta paar","Ennustatud 2018",0.63,12,2018,2043
"21597","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2043
"21598","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2043
"21599","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2043
"21600","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2043
"21601","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2043
"21602","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2043
"21603","Üksik mees","Tegelik 2018",6.42,33.62,2018,2044
"21604","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2044
"21605","Üksik naine","Tegelik 2018",2.16,22.68,2018,2044
"21606","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2044
"21607","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2044
"21608","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2044
"21609","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2044
"21610","Lasteta paar","Ennustatud 2018",0.63,12,2018,2044
"21611","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2044
"21612","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2044
"21613","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2044
"21614","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2044
"21615","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2044
"21616","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2044
"21617","Üksik mees","Tegelik 2018",6.42,33.62,2018,2045
"21618","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2045
"21619","Üksik naine","Tegelik 2018",2.16,22.68,2018,2045
"21620","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2045
"21621","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2045
"21622","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2045
"21623","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2045
"21624","Lasteta paar","Ennustatud 2018",0.63,12,2018,2045
"21625","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2045
"21626","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2045
"21627","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2045
"21628","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2045
"21629","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2045
"21630","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2045
"21631","Üksik mees","Tegelik 2018",6.42,33.62,2018,2046
"21632","Üksik mees","Ennustatud 2018",5.89,38.98,2018,2046
"21633","Üksik naine","Tegelik 2018",2.16,22.68,2018,2046
"21634","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2046
"21635","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2046
"21636","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2046
"21637","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2046
"21638","Lasteta paar","Ennustatud 2018",0.63,12,2018,2046
"21639","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2046
"21640","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2046
"21641","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2046
"21642","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2046
"21643","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2046
"21644","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2046
"21645","Üksik mees","Tegelik 2018",6.42,33.62,2018,2047
"21646","Üksik mees","Ennustatud 2018",5.89,39.22,2018,2047
"21647","Üksik naine","Tegelik 2018",2.16,22.68,2018,2047
"21648","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2047
"21649","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2047
"21650","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2047
"21651","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2047
"21652","Lasteta paar","Ennustatud 2018",0.63,12,2018,2047
"21653","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2047
"21654","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2047
"21655","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2047
"21656","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2047
"21657","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2047
"21658","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2047
"21659","Üksik mees","Tegelik 2018",6.42,33.62,2018,2048
"21660","Üksik mees","Ennustatud 2018",5.89,39.22,2018,2048
"21661","Üksik naine","Tegelik 2018",2.16,22.68,2018,2048
"21662","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2048
"21663","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2048
"21664","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2048
"21665","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2048
"21666","Lasteta paar","Ennustatud 2018",0.63,12,2018,2048
"21667","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2048
"21668","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2048
"21669","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2048
"21670","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2048
"21671","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2048
"21672","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2048
"21673","Üksik mees","Tegelik 2018",6.42,33.62,2018,2049
"21674","Üksik mees","Ennustatud 2018",5.89,39.22,2018,2049
"21675","Üksik naine","Tegelik 2018",2.16,22.68,2018,2049
"21676","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2049
"21677","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2049
"21678","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2049
"21679","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2049
"21680","Lasteta paar","Ennustatud 2018",0.63,12,2018,2049
"21681","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2049
"21682","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2049
"21683","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2049
"21684","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2049
"21685","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2049
"21686","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2049
"21687","Üksik mees","Tegelik 2018",6.42,33.62,2018,2050
"21688","Üksik mees","Ennustatud 2018",5.89,39.22,2018,2050
"21689","Üksik naine","Tegelik 2018",2.16,22.68,2018,2050
"21690","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2050
"21691","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2050
"21692","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2050
"21693","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2050
"21694","Lasteta paar","Ennustatud 2018",0.63,12,2018,2050
"21695","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2050
"21696","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2050
"21697","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2050
"21698","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2050
"21699","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2050
"21700","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2050
"21701","Üksik mees","Tegelik 2018",6.42,33.62,2018,2051
"21702","Üksik mees","Ennustatud 2018",5.89,39.22,2018,2051
"21703","Üksik naine","Tegelik 2018",2.16,22.68,2018,2051
"21704","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2051
"21705","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2051
"21706","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2051
"21707","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2051
"21708","Lasteta paar","Ennustatud 2018",0.63,12,2018,2051
"21709","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2051
"21710","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2051
"21711","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2051
"21712","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2051
"21713","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2051
"21714","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2051
"21715","Üksik mees","Tegelik 2018",6.42,33.62,2018,2052
"21716","Üksik mees","Ennustatud 2018",5.89,39.22,2018,2052
"21717","Üksik naine","Tegelik 2018",2.16,22.68,2018,2052
"21718","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2052
"21719","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2052
"21720","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2052
"21721","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2052
"21722","Lasteta paar","Ennustatud 2018",0.63,12,2018,2052
"21723","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2052
"21724","Ühe lapsega paar","Ennustatud 2018",0,6.69,2018,2052
"21725","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,2052
"21726","Kahe lapsega paar","Ennustatud 2018",0,6.27,2018,2052
"21727","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,2052
"21728","Kolme ja enama lapsega paar","Ennustatud 2018",0,13.03,2018,2052
"21729","Üksik mees","Tegelik 2018",6.42,33.62,2018,2053
"21730","Üksik mees","Ennustatud 2018",5.89,39.22,2018,2053
"21731","Üksik naine","Tegelik 2018",2.16,22.68,2018,2053
"21732","Üksik naine","Ennustatud 2018",2.16,26.98,2018,2053
"21733","Üksikvanem","Tegelik 2018",0.19,30.12,2018,2053
"21734","Üksikvanem","Ennustatud 2018",0.19,30.18,2018,2053
"21735","Lasteta paar","Tegelik 2018",0.63,9.31,2018,2053
"21736","Lasteta paar","Ennustatud 2018",0.63,12,2018,2053
"21737","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,2053
