"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"19299","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1919
"19300","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1919
"19301","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1919
"19302","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1919
"19303","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1919
"19304","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1919
"19305","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1919
"19306","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1919
"19307","Üksik mees","Tegelik 2019",6.03,32.75,2019,1920
"19308","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1920
"19309","Üksik naine","Tegelik 2019",1.32,21.29,2019,1920
"19310","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1920
"19311","Üksikvanem","Tegelik 2019",0,30.12,2019,1920
"19312","Üksikvanem","Ennustatud 2019",0,29.44,2019,1920
"19313","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1920
"19314","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1920
"19315","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1920
"19316","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1920
"19317","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1920
"19318","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1920
"19319","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1920
"19320","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1920
"19321","Üksik mees","Tegelik 2019",6.03,32.75,2019,1921
"19322","Üksik mees","Ennustatud 2019",5.5,37.63,2019,1921
"19323","Üksik naine","Tegelik 2019",1.32,21.29,2019,1921
"19324","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1921
"19325","Üksikvanem","Tegelik 2019",0,30.12,2019,1921
"19326","Üksikvanem","Ennustatud 2019",0,29.44,2019,1921
"19327","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1921
"19328","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1921
"19329","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1921
"19330","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1921
"19331","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1921
"19332","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1921
"19333","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1921
"19334","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1921
"19335","Üksik mees","Tegelik 2019",6.03,32.75,2019,1922
"19336","Üksik mees","Ennustatud 2019",5.5,37.73,2019,1922
"19337","Üksik naine","Tegelik 2019",1.32,21.29,2019,1922
"19338","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1922
"19339","Üksikvanem","Tegelik 2019",0,30.12,2019,1922
"19340","Üksikvanem","Ennustatud 2019",0,29.44,2019,1922
"19341","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1922
"19342","Lasteta paar","Ennustatud 2019",0.26,11.75,2019,1922
"19343","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1922
"19344","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1922
"19345","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1922
"19346","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1922
"19347","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1922
"19348","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1922
"19349","Üksik mees","Tegelik 2019",6.03,32.75,2019,1923
"19350","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1923
"19351","Üksik naine","Tegelik 2019",1.32,21.29,2019,1923
"19352","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1923
"19353","Üksikvanem","Tegelik 2019",0,30.12,2019,1923
"19354","Üksikvanem","Ennustatud 2019",0,29.44,2019,1923
"19355","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1923
"19356","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1923
"19357","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1923
"19358","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1923
"19359","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1923
"19360","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1923
"19361","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1923
"19362","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1923
"19363","Üksik mees","Tegelik 2019",6.03,32.75,2019,1924
"19364","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1924
"19365","Üksik naine","Tegelik 2019",1.32,21.29,2019,1924
"19366","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1924
"19367","Üksikvanem","Tegelik 2019",0,30.12,2019,1924
"19368","Üksikvanem","Ennustatud 2019",0,29.44,2019,1924
"19369","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1924
"19370","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1924
"19371","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1924
"19372","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1924
"19373","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1924
"19374","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1924
"19375","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1924
"19376","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1924
"19377","Üksik mees","Tegelik 2019",6.03,32.75,2019,1925
"19378","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1925
"19379","Üksik naine","Tegelik 2019",1.32,21.29,2019,1925
"19380","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1925
"19381","Üksikvanem","Tegelik 2019",0,30.12,2019,1925
"19382","Üksikvanem","Ennustatud 2019",0,29.44,2019,1925
"19383","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1925
"19384","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1925
"19385","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1925
"19386","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1925
"19387","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1925
"19388","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1925
"19389","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1925
"19390","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1925
"19391","Üksik mees","Tegelik 2019",6.03,32.75,2019,1926
"19392","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1926
"19393","Üksik naine","Tegelik 2019",1.32,21.29,2019,1926
"19394","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1926
"19395","Üksikvanem","Tegelik 2019",0,30.12,2019,1926
"19396","Üksikvanem","Ennustatud 2019",0,29.44,2019,1926
"19397","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1926
"19398","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1926
"19399","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1926
"19400","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1926
"19401","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1926
"19402","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1926
"19403","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1926
"19404","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1926
"19405","Üksik mees","Tegelik 2019",6.03,32.75,2019,1927
"19406","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1927
"19407","Üksik naine","Tegelik 2019",1.32,21.29,2019,1927
"19408","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1927
"19409","Üksikvanem","Tegelik 2019",0,30.12,2019,1927
"19410","Üksikvanem","Ennustatud 2019",0,29.44,2019,1927
"19411","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1927
"19412","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1927
"19413","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1927
"19414","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1927
"19415","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1927
"19416","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1927
"19417","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1927
"19418","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1927
"19419","Üksik mees","Tegelik 2019",6.03,32.75,2019,1928
"19420","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1928
"19421","Üksik naine","Tegelik 2019",1.32,21.29,2019,1928
"19422","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1928
"19423","Üksikvanem","Tegelik 2019",0,30.12,2019,1928
"19424","Üksikvanem","Ennustatud 2019",0,29.44,2019,1928
"19425","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1928
"19426","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1928
"19427","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1928
"19428","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1928
"19429","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1928
"19430","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1928
"19431","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1928
"19432","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1928
"19433","Üksik mees","Tegelik 2019",6.03,32.75,2019,1929
"19434","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1929
"19435","Üksik naine","Tegelik 2019",1.32,21.29,2019,1929
"19436","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1929
"19437","Üksikvanem","Tegelik 2019",0,30.12,2019,1929
"19438","Üksikvanem","Ennustatud 2019",0,29.44,2019,1929
"19439","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1929
"19440","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1929
"19441","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1929
"19442","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1929
"19443","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1929
"19444","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1929
"19445","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1929
"19446","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1929
"19447","Üksik mees","Tegelik 2019",6.03,32.75,2019,1930
"19448","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1930
"19449","Üksik naine","Tegelik 2019",1.32,21.29,2019,1930
"19450","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1930
"19451","Üksikvanem","Tegelik 2019",0,30.12,2019,1930
"19452","Üksikvanem","Ennustatud 2019",0,29.44,2019,1930
"19453","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1930
"19454","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1930
"19455","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1930
"19456","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1930
"19457","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1930
"19458","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1930
"19459","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1930
"19460","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1930
"19461","Üksik mees","Tegelik 2019",6.03,32.75,2019,1931
"19462","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1931
"19463","Üksik naine","Tegelik 2019",1.32,21.29,2019,1931
"19464","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1931
"19465","Üksikvanem","Tegelik 2019",0,30.12,2019,1931
"19466","Üksikvanem","Ennustatud 2019",0,29.44,2019,1931
"19467","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1931
"19468","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1931
"19469","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1931
"19470","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1931
"19471","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1931
"19472","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1931
"19473","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1931
"19474","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1931
"19475","Üksik mees","Tegelik 2019",6.03,32.75,2019,1932
"19476","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1932
"19477","Üksik naine","Tegelik 2019",1.32,21.29,2019,1932
"19478","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1932
"19479","Üksikvanem","Tegelik 2019",0,30.12,2019,1932
"19480","Üksikvanem","Ennustatud 2019",0,29.44,2019,1932
"19481","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1932
"19482","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1932
"19483","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1932
"19484","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1932
"19485","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1932
"19486","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1932
"19487","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1932
"19488","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1932
"19489","Üksik mees","Tegelik 2019",6.03,32.75,2019,1933
"19490","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1933
"19491","Üksik naine","Tegelik 2019",1.32,21.29,2019,1933
"19492","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1933
"19493","Üksikvanem","Tegelik 2019",0,30.12,2019,1933
"19494","Üksikvanem","Ennustatud 2019",0,29.44,2019,1933
"19495","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1933
"19496","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1933
"19497","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1933
"19498","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1933
"19499","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1933
"19500","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1933
"19501","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1933
"19502","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1933
"19503","Üksik mees","Tegelik 2019",6.03,32.75,2019,1934
"19504","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1934
"19505","Üksik naine","Tegelik 2019",1.32,21.29,2019,1934
"19506","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1934
"19507","Üksikvanem","Tegelik 2019",0,30.12,2019,1934
"19508","Üksikvanem","Ennustatud 2019",0,29.44,2019,1934
"19509","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1934
"19510","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1934
"19511","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1934
"19512","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1934
"19513","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1934
"19514","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1934
"19515","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1934
"19516","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1934
"19517","Üksik mees","Tegelik 2019",6.03,32.75,2019,1935
"19518","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1935
"19519","Üksik naine","Tegelik 2019",1.32,21.29,2019,1935
"19520","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1935
"19521","Üksikvanem","Tegelik 2019",0,30.12,2019,1935
"19522","Üksikvanem","Ennustatud 2019",0,29.44,2019,1935
"19523","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1935
"19524","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1935
"19525","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1935
"19526","Ühe lapsega paar","Ennustatud 2019",0,6.87,2019,1935
"19527","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1935
"19528","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1935
"19529","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1935
"19530","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1935
"19531","Üksik mees","Tegelik 2019",6.03,32.75,2019,1936
"19532","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1936
"19533","Üksik naine","Tegelik 2019",1.32,21.29,2019,1936
"19534","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1936
"19535","Üksikvanem","Tegelik 2019",0,30.12,2019,1936
"19536","Üksikvanem","Ennustatud 2019",0,29.44,2019,1936
"19537","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1936
"19538","Lasteta paar","Ennustatud 2019",0.26,11.79,2019,1936
"19539","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1936
"19540","Ühe lapsega paar","Ennustatud 2019",0,7.13,2019,1936
"19541","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1936
"19542","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1936
"19543","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1936
"19544","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1936
"19545","Üksik mees","Tegelik 2019",6.03,32.75,2019,1937
"19546","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1937
"19547","Üksik naine","Tegelik 2019",1.32,21.29,2019,1937
"19548","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1937
"19549","Üksikvanem","Tegelik 2019",0,30.12,2019,1937
"19550","Üksikvanem","Ennustatud 2019",0,29.44,2019,1937
"19551","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1937
"19552","Lasteta paar","Ennustatud 2019",0.26,11.9,2019,1937
"19553","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1937
"19554","Ühe lapsega paar","Ennustatud 2019",0,7.13,2019,1937
"19555","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1937
"19556","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1937
"19557","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1937
"19558","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1937
"19559","Üksik mees","Tegelik 2019",6.03,32.75,2019,1938
"19560","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1938
"19561","Üksik naine","Tegelik 2019",1.32,21.29,2019,1938
"19562","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1938
"19563","Üksikvanem","Tegelik 2019",0,30.12,2019,1938
"19564","Üksikvanem","Ennustatud 2019",0,29.44,2019,1938
"19565","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1938
"19566","Lasteta paar","Ennustatud 2019",0.26,11.9,2019,1938
"19567","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1938
"19568","Ühe lapsega paar","Ennustatud 2019",0,7.13,2019,1938
"19569","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1938
"19570","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1938
"19571","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1938
"19572","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1938
"19573","Üksik mees","Tegelik 2019",6.03,32.75,2019,1939
"19574","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1939
"19575","Üksik naine","Tegelik 2019",1.32,21.29,2019,1939
"19576","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1939
"19577","Üksikvanem","Tegelik 2019",0,30.12,2019,1939
"19578","Üksikvanem","Ennustatud 2019",0,29.44,2019,1939
"19579","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1939
"19580","Lasteta paar","Ennustatud 2019",0.26,11.9,2019,1939
"19581","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1939
"19582","Ühe lapsega paar","Ennustatud 2019",0,7.13,2019,1939
"19583","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1939
"19584","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1939
"19585","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1939
"19586","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1939
"19587","Üksik mees","Tegelik 2019",6.03,32.75,2019,1940
"19588","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1940
"19589","Üksik naine","Tegelik 2019",1.32,21.29,2019,1940
"19590","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1940
"19591","Üksikvanem","Tegelik 2019",0,30.12,2019,1940
"19592","Üksikvanem","Ennustatud 2019",0,29.44,2019,1940
"19593","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1940
"19594","Lasteta paar","Ennustatud 2019",0.26,12.04,2019,1940
"19595","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1940
"19596","Ühe lapsega paar","Ennustatud 2019",0,7.13,2019,1940
"19597","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1940
"19598","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1940
"19599","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1940
"19600","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1940
"19601","Üksik mees","Tegelik 2019",6.03,32.75,2019,1941
"19602","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1941
"19603","Üksik naine","Tegelik 2019",1.32,21.29,2019,1941
"19604","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1941
"19605","Üksikvanem","Tegelik 2019",0,30.12,2019,1941
"19606","Üksikvanem","Ennustatud 2019",0,29.44,2019,1941
"19607","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1941
"19608","Lasteta paar","Ennustatud 2019",0.26,12.04,2019,1941
"19609","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1941
"19610","Ühe lapsega paar","Ennustatud 2019",0,7.13,2019,1941
"19611","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1941
"19612","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1941
"19613","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1941
"19614","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1941
"19615","Üksik mees","Tegelik 2019",6.03,32.75,2019,1942
"19616","Üksik mees","Ennustatud 2019",5.5,38.08,2019,1942
"19617","Üksik naine","Tegelik 2019",1.32,21.29,2019,1942
"19618","Üksik naine","Ennustatud 2019",1.32,26.83,2019,1942
"19619","Üksikvanem","Tegelik 2019",0,30.12,2019,1942
"19620","Üksikvanem","Ennustatud 2019",0,29.44,2019,1942
"19621","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1942
"19622","Lasteta paar","Ennustatud 2019",0.26,12.13,2019,1942
"19623","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1942
"19624","Ühe lapsega paar","Ennustatud 2019",0,7.13,2019,1942
"19625","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1942
"19626","Kahe lapsega paar","Ennustatud 2019",0,6.77,2019,1942
"19627","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1942
"19628","Kolme ja enama lapsega paar","Ennustatud 2019",0,13.67,2019,1942
"19629","Üksik mees","Tegelik 2019",6.03,32.75,2019,1943
